id,delay_minutes
117458,0.0
117459,0.0
117460,0.0
117461,0.0
117462,0.0
117463,0.0
117464,0.0
117465,0.0
117466,0.0
117467,0.0
117468,0.0
117469,0.0
117470,0.0
117471,0.0
117472,0.0
117473,0.0
117474,0.0
117475,0.0
117476,0.0
117477,0.0
117478,0.0
117479,0.0
117480,0.0
117481,0.0
117482,0.0
117483,0.0
117484,0.0
117485,0.0
117486,0.0
117487,0.0
117488,0.0
117489,0.0
117490,0.0
117491,0.0
117492,0.0
117493,0.0
117494,0.0
117495,0.0
117496,0.0
117497,0.0
117498,0.0
117499,0.0
117500,0.0
117501,0.0
117502,0.0
117503,0.0
117504,0.0
117505,0.0
117506,0.0
117507,0.0
117508,0.0
117509,0.0
117510,0.0
117511,0.0
117512,0.0
117513,0.0
117514,0.0
117515,0.0
117516,0.0
117517,0.0
117518,0.0
117519,0.0
117520,0.0
117521,0.0
117522,0.0
117523,0.0
117524,0.0
117525,0.0
117526,0.0
117527,0.0
117528,0.0
117529,0.0
117530,0.0
117531,0.0
117532,0.0
117533,0.0
117534,0.0
117535,0.0
117536,0.0
117537,0.0
117538,0.0
117539,0.0
117540,0.0
117541,0.0
117542,0.0
117543,0.0
117544,0.0
117545,0.0
117546,0.0
117547,0.0
117548,0.0
117549,0.0
117550,0.0
117551,0.0
117552,0.0
117553,0.0
117554,0.0
117555,0.0
117556,0.0
117557,0.0
117558,0.0
117559,0.0
117560,0.0
117561,0.0
117562,0.0
117563,0.0
117564,0.0
117565,0.0
117566,0.0
117567,0.0
117568,0.0
117569,0.0
117570,0.0
117571,0.0
117572,0.0
117573,0.0
117574,0.0
117575,0.0
117576,0.0
117577,0.0
117578,0.0
117579,0.0
117580,0.0
117581,0.0
117582,0.0
117583,0.0
117584,0.0
117585,0.0
117586,0.0
117587,0.0
117588,0.0
117589,0.0
117590,0.0
117591,0.0
117592,0.0
117593,0.0
117594,0.0
117595,0.0
117596,0.0
117597,0.0
117598,0.0
117599,0.0
117600,0.0
117601,0.0
117602,0.0
117603,0.0
117604,0.0
117605,0.0
117606,0.0
117607,0.0
117608,0.0
117609,0.0
117610,0.0
117611,0.0
117612,0.0
117613,0.0
117614,0.0
117615,0.0
117616,0.0
117617,0.0
117618,0.0
117619,0.0
117620,0.0
117621,0.0
117622,0.0
117623,0.0
117624,0.0
117625,0.0
117626,0.0
117627,0.0
117628,0.0
117629,0.0
117630,0.0
117631,0.0
117632,0.0
117633,0.0
117634,0.0
117635,0.0
117636,0.0
117637,0.0
117638,0.0
117639,0.0
117640,0.0
117641,0.0
117642,0.0
117643,0.0
117644,0.0
117645,0.0
117646,0.0
117647,0.0
117648,0.0
117649,0.0
117650,0.0
117651,0.0
117652,0.0
117653,0.0
117654,0.0
117655,0.0
117656,0.0
117657,0.0
117658,0.0
117659,0.0
117660,0.0
117661,0.0
117662,0.0
117663,0.0
117664,0.0
117665,0.0
117666,0.0
117667,0.0
117668,0.0
117669,0.0
117670,0.0
117671,0.0
117672,0.0
117673,0.0
117674,0.0
117675,0.0
117676,0.0
117677,0.0
117678,0.0
117679,0.0
117680,0.0
117681,0.0
117682,0.0
117683,0.0
117684,0.0
117685,0.0
117686,0.0
117687,0.0
117688,0.0
117689,0.0
117690,0.0
117691,0.0
117692,0.0
117693,0.0
117694,0.0
117695,0.0
117696,0.0
117697,0.0
117698,0.0
117699,0.0
117700,0.0
117701,0.0
117702,0.0
117703,0.0
117704,0.0
117705,0.0
117706,0.0
117707,0.0
117708,0.0
117709,0.0
117710,0.0
117711,0.0
117712,0.0
117713,0.0
117714,0.0
117715,0.0
117716,0.0
117717,0.0
117718,0.0
117719,0.0
117720,0.0
117721,0.0
117722,0.0
117723,0.0
117724,0.0
117725,0.0
117726,0.0
117727,0.0
117728,0.0
117729,0.0
117730,0.0
117731,0.0
117732,0.0
117733,0.0
117734,0.0
117735,0.0
117736,0.0
117737,0.0
117738,0.0
117739,0.0
117740,0.0
117741,0.0
117742,0.0
117743,0.0
117744,0.0
117745,0.0
117746,0.0
117747,0.0
117748,0.0
117749,0.0
117750,0.0
117751,0.0
117752,0.0
117753,0.0
117754,0.0
117755,0.0
117756,0.0
117757,0.0
117758,0.0
117759,0.0
117760,0.0
117761,0.0
117762,0.0
117763,0.0
117764,0.0
117765,0.0
117766,0.0
117767,0.0
117768,0.0
117769,0.0
117770,0.0
117771,0.0
117772,0.0
117773,0.0
117774,0.0
117775,0.0
117776,0.0
117777,0.0
117778,0.0
117779,0.0
117780,0.0
117781,0.0
117782,0.0
117783,0.0
117784,0.0
117785,0.0
117786,0.0
117787,0.0
117788,0.0
117789,0.0
117790,0.0
117791,0.0
117792,0.0
117793,0.0
117794,0.0
117795,0.0
117796,0.0
117797,0.0
117798,0.0
117799,0.0
117800,0.0
117801,0.0
117802,0.0
117803,0.0
117804,0.0
117805,0.0
117806,0.0
117807,0.0
117808,0.0
117809,0.0
117810,0.0
117811,0.0
117812,0.0
117813,0.0
117814,0.0
117815,0.0
117816,0.0
117817,0.0
117818,0.0
117819,0.0
117820,0.0
117821,0.0
117822,0.0
117823,0.0
117824,0.0
117825,0.0
117826,0.0
117827,0.0
117828,0.0
117829,0.0
117830,0.0
117831,0.0
117832,0.0
117833,0.0
117834,0.0
117835,0.0
117836,0.0
117837,0.0
117838,0.0
117839,0.0
117840,0.0
117841,0.0
117842,0.0
117843,0.0
117844,0.0
117845,0.0
117846,0.0
117847,0.0
117848,0.0
117849,0.0
117850,0.0
117851,0.0
117852,0.0
117853,0.0
117854,0.0
117855,0.0
117856,0.0
117857,0.0
117858,0.0
117859,0.0
117860,0.0
117861,0.0
117862,0.0
117863,0.0
117864,0.0
117865,0.0
117866,0.0
117867,0.0
117868,0.0
117869,0.0
117870,0.0
117871,0.0
117872,0.0
117873,0.0
117874,0.0
117875,0.0
117876,0.0
117877,0.0
117878,0.0
117879,0.0
117880,0.0
117881,0.0
117882,0.0
117883,0.0
117884,0.0
117885,0.0
117886,0.0
117887,0.0
117888,0.0
117889,0.0
117890,0.0
117891,0.0
117892,0.0
117893,0.0
117894,0.0
117895,0.0
117896,0.0
117897,0.0
117898,0.0
117899,0.0
117900,0.0
117901,0.0
117902,0.0
117903,0.0
117904,0.0
117905,0.0
117906,0.0
117907,0.0
117908,0.0
117909,0.0
117910,0.0
117911,0.0
117912,0.0
117913,0.0
117914,0.0
117915,0.0
117916,0.0
117917,0.0
117918,0.0
117919,0.0
117920,0.0
117921,0.0
117922,0.0
117923,0.0
117924,0.0
117925,0.0
117926,0.0
117927,0.0
117928,0.0
117929,0.0
117930,0.0
117931,0.0
117932,0.0
117933,0.0
117934,0.0
117935,0.0
117936,0.0
117937,0.0
117938,0.0
117939,0.0
117940,0.0
117941,0.0
117942,0.0
117943,0.0
117944,0.0
117945,0.0
117946,0.0
117947,0.0
117948,0.0
117949,0.0
117950,0.0
117951,0.0
117952,0.0
117953,0.0
117954,0.0
117955,0.0
117956,0.0
117957,0.0
117958,0.0
117959,0.0
117960,0.0
117961,0.0
117962,0.0
117963,0.0
117964,0.0
117965,0.0
117966,0.0
117967,0.0
117968,0.0
117969,0.0
117970,0.0
117971,0.0
117972,0.0
117973,0.0
117974,0.0
117975,0.0
117976,0.0
117977,0.0
117978,0.0
117979,0.0
117980,0.0
117981,0.0
117982,0.0
117983,0.0
117984,0.0
117985,0.0
117986,0.0
117987,0.0
117988,0.0
117989,0.0
117990,0.0
117991,0.0
117992,0.0
117993,0.0
117994,0.0
117995,0.0
117996,0.0
117997,0.0
117998,0.0
117999,0.0
118000,0.0
118001,0.0
118002,0.0
118003,0.0
118004,0.0
118005,0.0
118006,0.0
118007,0.0
118008,0.0
118009,0.0
118010,0.0
118011,0.0
118012,0.0
118013,0.0
118014,0.0
118015,0.0
118016,0.0
118017,0.0
118018,0.0
118019,0.0
118020,0.0
118021,0.0
118022,0.0
118023,0.0
118024,0.0
118025,0.0
118026,0.0
118027,0.0
118028,0.0
118029,0.0
118030,0.0
118031,0.0
118032,0.0
118033,0.0
118034,0.0
118035,0.0
118036,0.0
118037,0.0
118038,0.0
118039,0.0
118040,0.0
118041,0.0
118042,0.0
118043,0.0
118044,0.0
118045,0.0
118046,0.0
118047,0.0
118048,0.0
118049,0.0
118050,0.0
118051,0.0
118052,0.0
118053,0.0
118054,0.0
118055,0.0
118056,0.0
118057,0.0
118058,0.0
118059,0.0
118060,0.0
118061,0.0
118062,0.0
118063,0.0
118064,0.0
118065,0.0
118066,0.0
118067,0.0
118068,0.0
118069,0.0
118070,0.0
118071,0.0
118072,0.0
118073,0.0
118074,0.0
118075,0.0
118076,0.0
118077,0.0
118078,0.0
118079,0.0
118080,0.0
118081,0.0
118082,0.0
118083,0.0
118084,0.0
118085,0.0
118086,0.0
118087,0.0
118088,0.0
118089,0.0
118090,0.0
118091,0.0
118092,0.0
118093,0.0
118094,0.0
118095,0.0
118096,0.0
118097,0.0
118098,0.0
118099,0.0
118100,0.0
118101,0.0
118102,0.0
118103,0.0
118104,0.0
118105,0.0
118106,0.0
118107,0.0
118108,0.0
118109,0.0
118110,0.0
118111,0.0
118112,0.0
118113,0.0
118114,0.0
118115,0.0
118116,0.0
118117,0.0
118118,0.0
118119,0.0
118120,0.0
118121,0.0
118122,0.0
118123,0.0
118124,0.0
118125,0.0
118126,0.0
118127,0.0
118128,0.0
118129,0.0
118130,0.0
118131,0.0
118132,0.0
118133,0.0
118134,0.0
118135,0.0
118136,0.0
118137,0.0
118138,0.0
118139,0.0
118140,0.0
118141,0.0
118142,0.0
118143,0.0
118144,0.0
118145,0.0
118146,0.0
118147,0.0
118148,0.0
118149,0.0
118150,0.0
118151,0.0
118152,0.0
118153,0.0
118154,0.0
118155,0.0
118156,0.0
118157,0.0
118158,0.0
118159,0.0
118160,0.0
118161,0.0
118162,0.0
118163,0.0
118164,0.0
118165,0.0
118166,0.0
118167,0.0
118168,0.0
118169,0.0
118170,0.0
118171,0.0
118172,0.0
118173,0.0
118174,0.0
118175,0.0
118176,0.0
118177,0.0
118178,0.0
118179,0.0
118180,0.0
118181,0.0
118182,0.0
118183,0.0
118184,0.0
118185,0.0
118186,0.0
118187,0.0
118188,0.0
118189,0.0
118190,0.0
118191,0.0
118192,0.0
118193,0.0
118194,0.0
118195,0.0
118196,0.0
118197,0.0
118198,0.0
118199,0.0
118200,0.0
118201,0.0
118202,0.0
118203,0.0
118204,0.0
118205,0.0
118206,0.0
118207,0.0
118208,0.0
118209,0.0
118210,0.0
118211,0.0
118212,0.0
118213,0.0
118214,0.0
118215,0.0
118216,0.0
118217,0.0
118218,0.0
118219,0.0
118220,0.0
118221,0.0
118222,0.0
118223,0.0
118224,0.0
118225,0.0
118226,0.0
118227,0.0
118228,0.0
118229,0.0
118230,0.0
118231,0.0
118232,0.0
118233,0.0
118234,0.0
118235,0.0
118236,0.0
118237,0.0
118238,0.0
118239,0.0
118240,0.0
118241,0.0
118242,0.0
118243,0.0
118244,0.0
118245,0.0
118246,0.0
118247,0.0
118248,0.0
118249,0.0
118250,0.0
118251,0.0
118252,0.0
118253,0.0
118254,0.0
118255,0.0
118256,0.0
118257,0.0
118258,0.0
118259,0.0
118260,0.0
118261,0.0
118262,0.0
118263,0.0
118264,0.0
118265,0.0
118266,0.0
118267,0.0
118268,0.0
118269,0.0
118270,0.0
118271,0.0
118272,0.0
118273,0.0
118274,0.0
118275,0.0
118276,0.0
118277,0.0
118278,0.0
118279,0.0
118280,0.0
118281,0.0
118282,0.0
118283,0.0
118284,0.0
118285,0.0
118286,0.0
118287,0.0
118288,0.0
118289,0.0
118290,0.0
118291,0.0
118292,0.0
118293,0.0
118294,0.0
118295,0.0
118296,0.0
118297,0.0
118298,0.0
118299,0.0
118300,0.0
118301,0.0
118302,0.0
118303,0.0
118304,0.0
118305,0.0
118306,0.0
118307,0.0
118308,0.0
118309,0.0
118310,0.0
118311,0.0
118312,0.0
118313,0.0
118314,0.0
118315,0.0
118316,0.0
118317,0.0
118318,0.0
118319,0.0
118320,0.0
118321,0.0
118322,0.0
118323,0.0
118324,0.0
118325,0.0
118326,0.0
118327,0.0
118328,0.0
118329,0.0
118330,0.0
118331,0.0
118332,0.0
118333,0.0
118334,0.0
118335,0.0
118336,0.0
118337,0.0
118338,0.0
118339,0.0
118340,0.0
118341,0.0
118342,0.0
118343,0.0
118344,0.0
118345,0.0
118346,0.0
118347,0.0
118348,0.0
118349,0.0
118350,0.0
118351,0.0
118352,0.0
118353,0.0
118354,0.0
118355,0.0
118356,0.0
118357,0.0
118358,0.0
118359,0.0
118360,0.0
118361,0.0
118362,0.0
118363,0.0
118364,0.0
118365,0.0
118366,0.0
118367,0.0
118368,0.0
118369,0.0
118370,0.0
118371,0.0
118372,0.0
118373,0.0
118374,0.0
118375,0.0
118376,0.0
118377,0.0
118378,0.0
118379,0.0
118380,0.0
118381,0.0
118382,0.0
118383,0.0
118384,0.0
118385,0.0
118386,0.0
118387,0.0
118388,0.0
118389,0.0
118390,0.0
118391,0.0
118392,0.0
118393,0.0
118394,0.0
118395,0.0
118396,0.0
118397,0.0
118398,0.0
118399,0.0
118400,0.0
118401,0.0
118402,0.0
118403,0.0
118404,0.0
118405,0.0
118406,0.0
118407,0.0
118408,0.0
118409,0.0
118410,0.0
118411,0.0
118412,0.0
118413,0.0
118414,0.0
118415,0.0
118416,0.0
118417,0.0
118418,0.0
118419,0.0
118420,0.0
118421,0.0
118422,0.0
118423,0.0
118424,0.0
118425,0.0
118426,0.0
118427,0.0
118428,0.0
118429,0.0
118430,0.0
118431,0.0
118432,0.0
118433,0.0
118434,0.0
118435,0.0
118436,0.0
118437,0.0
118438,0.0
118439,0.0
118440,0.0
118441,0.0
118442,0.0
118443,0.0
118444,0.0
118445,0.0
118446,0.0
118447,0.0
118448,0.0
118449,0.0
118450,0.0
118451,0.0
118452,0.0
118453,0.0
118454,0.0
118455,0.0
118456,0.0
118457,0.0
118458,0.0
118459,0.0
118460,0.0
118461,0.0
118462,0.0
118463,0.0
118464,0.0
118465,0.0
118466,0.0
118467,0.0
118468,0.0
118469,0.0
118470,0.0
118471,0.0
118472,0.0
118473,0.0
118474,0.0
118475,0.0
118476,0.0
118477,0.0
118478,0.0
118479,0.0
118480,0.0
118481,0.0
118482,0.0
118483,0.0
118484,0.0
118485,0.0
118486,0.0
118487,0.0
118488,0.0
118489,0.0
118490,0.0
118491,0.0
118492,0.0
118493,0.0
118494,0.0
118495,0.0
118496,0.0
118497,0.0
118498,0.0
118499,0.0
118500,0.0
118501,0.0
118502,0.0
118503,0.0
118504,0.0
118505,0.0
118506,0.0
118507,0.0
118508,0.0
118509,0.0
118510,0.0
118511,0.0
118512,0.0
118513,0.0
118514,0.0
118515,0.0
118516,0.0
118517,0.0
118518,0.0
118519,0.0
118520,0.0
118521,0.0
118522,0.0
118523,0.0
118524,0.0
118525,0.0
118526,0.0
118527,0.0
118528,0.0
118529,0.0
118530,0.0
118531,0.0
118532,0.0
118533,0.0
118534,0.0
118535,0.0
118536,0.0
118537,0.0
118538,0.0
118539,0.0
118540,0.0
118541,0.0
118542,0.0
118543,0.0
118544,0.0
118545,0.0
118546,0.0
118547,0.0
118548,0.0
118549,0.0
118550,0.0
118551,0.0
118552,0.0
118553,0.0
118554,0.0
118555,0.0
118556,0.0
118557,0.0
118558,0.0
118559,0.0
118560,0.0
118561,0.0
118562,0.0
118563,0.0
118564,0.0
118565,0.0
118566,0.0
118567,0.0
118568,0.0
118569,0.0
118570,0.0
118571,0.0
118572,0.0
118573,0.0
118574,0.0
118575,0.0
118576,0.0
118577,0.0
118578,0.0
118579,0.0
118580,0.0
118581,0.0
118582,0.0
118583,0.0
118584,0.0
118585,0.0
118586,0.0
118587,0.0
118588,0.0
118589,0.0
118590,0.0
118591,0.0
118592,0.0
118593,0.0
118594,0.0
118595,0.0
118596,0.0
118597,0.0
118598,0.0
118599,0.0
118600,0.0
118601,0.0
118602,0.0
118603,0.0
118604,0.0
118605,0.0
118606,0.0
118607,0.0
118608,0.0
118609,0.0
118610,0.0
118611,0.0
118612,0.0
118613,0.0
118614,0.0
118615,0.0
118616,0.0
118617,0.0
118618,0.0
118619,0.0
118620,0.0
118621,0.0
118622,0.0
118623,0.0
118624,0.0
118625,0.0
118626,0.0
118627,0.0
118628,0.0
118629,0.0
118630,0.0
118631,0.0
118632,0.0
118633,0.0
118634,0.0
118635,0.0
118636,0.0
118637,0.0
118638,0.0
118639,0.0
118640,0.0
118641,0.0
118642,0.0
118643,0.0
118644,0.0
118645,0.0
118646,0.0
118647,0.0
118648,0.0
118649,0.0
118650,0.0
118651,0.0
118652,0.0
118653,0.0
118654,0.0
118655,0.0
118656,0.0
118657,0.0
118658,0.0
118659,0.0
118660,0.0
118661,0.0
118662,0.0
118663,0.0
118664,0.0
118665,0.0
118666,0.0
118667,0.0
118668,0.0
118669,0.0
118670,0.0
118671,0.0
118672,0.0
118673,0.0
118674,0.0
118675,0.0
118676,0.0
118677,0.0
118678,0.0
118679,0.0
118680,0.0
118681,0.0
118682,0.0
118683,0.0
118684,0.0
118685,0.0
118686,0.0
118687,0.0
118688,0.0
118689,0.0
118690,0.0
118691,0.0
118692,0.0
118693,0.0
118694,0.0
118695,0.0
118696,0.0
118697,0.0
118698,0.0
118699,0.0
118700,0.0
118701,0.0
118702,0.0
118703,0.0
118704,0.0
118705,0.0
118706,0.0
118707,0.0
118708,0.0
118709,0.0
118710,0.0
118711,0.0
118712,0.0
118713,0.0
118714,0.0
118715,0.0
118716,0.0
118717,0.0
118718,0.0
118719,0.0
118720,0.0
118721,0.0
118722,0.0
118723,0.0
118724,0.0
118725,0.0
118726,0.0
118727,0.0
118728,0.0
118729,0.0
118730,0.0
118731,0.0
118732,0.0
118733,0.0
118734,0.0
118735,0.0
118736,0.0
118737,0.0
118738,0.0
118739,0.0
118740,0.0
118741,0.0
118742,0.0
118743,0.0
118744,0.0
118745,0.0
118746,0.0
118747,0.0
118748,0.0
118749,0.0
118750,0.0
118751,0.0
118752,0.0
118753,0.0
118754,0.0
118755,0.0
118756,0.0
118757,0.0
118758,0.0
118759,0.0
118760,0.0
118761,0.0
118762,0.0
118763,0.0
118764,0.0
118765,0.0
118766,0.0
118767,0.0
118768,0.0
118769,0.0
118770,0.0
118771,0.0
118772,0.0
118773,0.0
118774,0.0
118775,0.0
118776,0.0
118777,0.0
118778,0.0
118779,0.0
118780,0.0
118781,0.0
118782,0.0
118783,0.0
118784,0.0
118785,0.0
118786,0.0
118787,0.0
118788,0.0
118789,0.0
118790,0.0
118791,0.0
118792,0.0
118793,0.0
118794,0.0
118795,0.0
118796,0.0
118797,0.0
118798,0.0
118799,0.0
118800,0.0
118801,0.0
118802,0.0
118803,0.0
118804,0.0
118805,0.0
118806,0.0
118807,0.0
118808,0.0
118809,0.0
118810,0.0
118811,0.0
118812,0.0
118813,0.0
118814,0.0
118815,0.0
118816,0.0
118817,0.0
118818,0.0
118819,0.0
118820,0.0
118821,0.0
118822,0.0
118823,0.0
118824,0.0
118825,0.0
118826,0.0
118827,0.0
118828,0.0
118829,0.0
118830,0.0
118831,0.0
118832,0.0
118833,0.0
118834,0.0
118835,0.0
118836,0.0
118837,0.0
118838,0.0
118839,0.0
118840,0.0
118841,0.0
118842,0.0
118843,0.0
118844,0.0
118845,0.0
118846,0.0
118847,0.0
118848,0.0
118849,0.0
118850,0.0
118851,0.0
118852,0.0
118853,0.0
118854,0.0
118855,0.0
118856,0.0
118857,0.0
118858,0.0
118859,0.0
118860,0.0
118861,0.0
118862,0.0
118863,0.0
118864,0.0
118865,0.0
118866,0.0
118867,0.0
118868,0.0
118869,0.0
118870,0.0
118871,0.0
118872,0.0
118873,0.0
118874,0.0
118875,0.0
118876,0.0
118877,0.0
118878,0.0
118879,0.0
118880,0.0
118881,0.0
118882,0.0
118883,0.0
118884,0.0
118885,0.0
118886,0.0
118887,0.0
118888,0.0
118889,0.0
118890,0.0
118891,0.0
118892,0.0
118893,0.0
118894,0.0
118895,0.0
118896,0.0
118897,0.0
118898,0.0
118899,0.0
118900,0.0
118901,0.0
118902,0.0
118903,0.0
118904,0.0
118905,0.0
118906,0.0
118907,0.0
118908,0.0
118909,0.0
118910,0.0
118911,0.0
118912,0.0
118913,0.0
118914,0.0
118915,0.0
118916,0.0
118917,0.0
118918,0.0
118919,0.0
118920,0.0
118921,0.0
118922,0.0
118923,0.0
118924,0.0
118925,0.0
118926,0.0
118927,0.0
118928,0.0
118929,0.0
118930,0.0
118931,0.0
118932,0.0
118933,0.0
118934,0.0
118935,0.0
118936,0.0
118937,0.0
118938,0.0
118939,0.0
118940,0.0
118941,0.0
118942,0.0
118943,0.0
118944,0.0
118945,0.0
118946,0.0
118947,0.0
118948,0.0
118949,0.0
118950,0.0
118951,0.0
118952,0.0
118953,0.0
118954,0.0
118955,0.0
118956,0.0
118957,0.0
118958,0.0
118959,0.0
118960,0.0
118961,0.0
118962,0.0
118963,0.0
118964,0.0
118965,0.0
118966,0.0
118967,0.0
118968,0.0
118969,0.0
118970,0.0
118971,0.0
118972,0.0
118973,0.0
118974,0.0
118975,0.0
118976,0.0
118977,0.0
118978,0.0
118979,0.0
118980,0.0
118981,0.0
118982,0.0
118983,0.0
118984,0.0
118985,0.0
118986,0.0
118987,0.0
118988,0.0
118989,0.0
118990,0.0
118991,0.0
118992,0.0
118993,0.0
118994,0.0
118995,0.0
118996,0.0
118997,0.0
118998,0.0
118999,0.0
119000,0.0
119001,0.0
119002,0.0
119003,0.0
119004,0.0
119005,0.0
119006,0.0
119007,0.0
119008,0.0
119009,0.0
119010,0.0
119011,0.0
119012,0.0
119013,0.0
119014,0.0
119015,0.0
119016,0.0
119017,0.0
119018,0.0
119019,0.0
119020,0.0
119021,0.0
119022,0.0
119023,0.0
119024,0.0
119025,0.0
119026,0.0
119027,0.0
119028,0.0
119029,0.0
119030,0.0
119031,0.0
119032,0.0
119033,0.0
119034,0.0
119035,0.0
119036,0.0
119037,0.0
119038,0.0
119039,0.0
119040,0.0
119041,0.0
119042,0.0
119043,0.0
119044,0.0
119045,0.0
119046,0.0
119047,0.0
119048,0.0
119049,0.0
119050,0.0
119051,0.0
119052,0.0
119053,0.0
119054,0.0
119055,0.0
119056,0.0
119057,0.0
119058,0.0
119059,0.0
119060,0.0
119061,0.0
119062,0.0
119063,0.0
119064,0.0
119065,0.0
119066,0.0
119067,0.0
119068,0.0
119069,0.0
119070,0.0
119071,0.0
119072,0.0
119073,0.0
119074,0.0
119075,0.0
119076,0.0
119077,0.0
119078,0.0
119079,0.0
119080,0.0
119081,0.0
119082,0.0
119083,0.0
119084,0.0
119085,0.0
119086,0.0
119087,0.0
119088,0.0
119089,0.0
119090,0.0
119091,0.0
119092,0.0
119093,0.0
119094,0.0
119095,0.0
119096,0.0
119097,0.0
119098,0.0
119099,0.0
119100,0.0
119101,0.0
119102,0.0
119103,0.0
119104,0.0
119105,0.0
119106,0.0
119107,0.0
119108,0.0
119109,0.0
119110,0.0
119111,0.0
119112,0.0
119113,0.0
119114,0.0
119115,0.0
119116,0.0
119117,0.0
119118,0.0
119119,0.0
119120,0.0
119121,0.0
119122,0.0
119123,0.0
119124,0.0
119125,0.0
119126,0.0
119127,0.0
119128,0.0
119129,0.0
119130,0.0
119131,0.0
119132,0.0
119133,0.0
119134,0.0
119135,0.0
119136,0.0
119137,0.0
119138,0.0
119139,0.0
119140,0.0
119141,0.0
119142,0.0
119143,0.0
119144,0.0
119145,0.0
119146,0.0
119147,0.0
119148,0.0
119149,0.0
119150,0.0
119151,0.0
119152,0.0
119153,0.0
119154,0.0
119155,0.0
119156,0.0
119157,0.0
119158,0.0
119159,0.0
119160,0.0
119161,0.0
119162,0.0
119163,0.0
119164,0.0
119165,0.0
119166,0.0
119167,0.0
119168,0.0
119169,0.0
119170,0.0
119171,0.0
119172,0.0
119173,0.0
119174,0.0
119175,0.0
119176,0.0
119177,0.0
119178,0.0
119179,0.0
119180,0.0
119181,0.0
119182,0.0
119183,0.0
119184,0.0
119185,0.0
119186,0.0
119187,0.0
119188,0.0
119189,0.0
119190,0.0
119191,0.0
119192,0.0
119193,0.0
119194,0.0
119195,0.0
119196,0.0
119197,0.0
119198,0.0
119199,0.0
119200,0.0
119201,0.0
119202,0.0
119203,0.0
119204,0.0
119205,0.0
119206,0.0
119207,0.0
119208,0.0
119209,0.0
119210,0.0
119211,0.0
119212,0.0
119213,0.0
119214,0.0
119215,0.0
119216,0.0
119217,0.0
119218,0.0
119219,0.0
119220,0.0
119221,0.0
119222,0.0
119223,0.0
119224,0.0
119225,0.0
119226,0.0
119227,0.0
119228,0.0
119229,0.0
119230,0.0
119231,0.0
119232,0.0
119233,0.0
119234,0.0
119235,0.0
119236,0.0
119237,0.0
119238,0.0
119239,0.0
119240,0.0
119241,0.0
119242,0.0
119243,0.0
119244,0.0
119245,0.0
119246,0.0
119247,0.0
119248,0.0
119249,0.0
119250,0.0
119251,0.0
119252,0.0
119253,0.0
119254,0.0
119255,0.0
119256,0.0
119257,0.0
119258,0.0
119259,0.0
119260,0.0
119261,0.0
119262,0.0
119263,0.0
119264,0.0
119265,0.0
119266,0.0
119267,0.0
119268,0.0
119269,0.0
119270,0.0
119271,0.0
119272,0.0
119273,0.0
119274,0.0
119275,0.0
119276,0.0
119277,0.0
119278,0.0
119279,0.0
119280,0.0
119281,0.0
119282,0.0
119283,0.0
119284,0.0
119285,0.0
119286,0.0
119287,0.0
119288,0.0
119289,0.0
119290,0.0
119291,0.0
119292,0.0
119293,0.0
119294,0.0
119295,0.0
119296,0.0
119297,0.0
119298,0.0
119299,0.0
119300,0.0
119301,0.0
119302,0.0
119303,0.0
119304,0.0
119305,0.0
119306,0.0
119307,0.0
119308,0.0
119309,0.0
119310,0.0
119311,0.0
119312,0.0
119313,0.0
119314,0.0
119315,0.0
119316,0.0
119317,0.0
119318,0.0
119319,0.0
119320,0.0
119321,0.0
119322,0.0
119323,0.0
119324,0.0
119325,0.0
119326,0.0
119327,0.0
119328,0.0
119329,0.0
119330,0.0
119331,0.0
119332,0.0
119333,0.0
119334,0.0
119335,0.0
119336,0.0
119337,0.0
119338,0.0
119339,0.0
119340,0.0
119341,0.0
119342,0.0
119343,0.0
119344,0.0
119345,0.0
119346,0.0
119347,0.0
119348,0.0
119349,0.0
119350,0.0
119351,0.0
119352,0.0
119353,0.0
119354,0.0
119355,0.0
119356,0.0
119357,0.0
119358,0.0
119359,0.0
119360,0.0
119361,0.0
119362,0.0
119363,0.0
119364,0.0
119365,0.0
119366,0.0
119367,0.0
119368,0.0
119369,0.0
119370,0.0
119371,0.0
119372,0.0
119373,0.0
119374,0.0
119375,0.0
119376,0.0
119377,0.0
119378,0.0
119379,0.0
119380,0.0
119381,0.0
119382,0.0
119383,0.0
119384,0.0
119385,0.0
119386,0.0
119387,0.0
119388,0.0
119389,0.0
119390,0.0
119391,0.0
119392,0.0
119393,0.0
119394,0.0
119395,0.0
119396,0.0
119397,0.0
119398,0.0
119399,0.0
119400,0.0
119401,0.0
119402,0.0
119403,0.0
119404,0.0
119405,0.0
119406,0.0
119407,0.0
119408,0.0
119409,0.0
119410,0.0
119411,0.0
119412,0.0
119413,0.0
119414,0.0
119415,0.0
119416,0.0
119417,0.0
119418,0.0
119419,0.0
119420,0.0
119421,0.0
119422,0.0
119423,0.0
119424,0.0
119425,0.0
119426,0.0
119427,0.0
119428,0.0
119429,0.0
119430,0.0
119431,0.0
119432,0.0
119433,0.0
119434,0.0
119435,0.0
119436,0.0
119437,0.0
119438,0.0
119439,0.0
119440,0.0
119441,0.0
119442,0.0
119443,0.0
119444,0.0
119445,0.0
119446,0.0
119447,0.0
119448,0.0
119449,0.0
119450,0.0
119451,0.0
119452,0.0
119453,0.0
119454,0.0
119455,0.0
